"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"Knecklaces","13018","Necklaces","9724","Price - $6","0","6.00","0.00","2.61"
"Knecklaces","13018","Necklaces","9725","Price - $8","1","8.00","0.00","3.48"
"Knecklaces","13018","Necklaces","9726","Price - $10","0","10.00","0.00","4.35"
"Knecklaces","13018","Necklaces","9727","Price - $12","1","12.00","0.00","5.22"
"Knecklaces","13018","Necklaces","9728","Price - $14","0","14.00","0.00","6.09"
"Knecklaces","13018","Necklaces","9729","Price - $16","1","16.00","0.00","6.96"
"Knecklaces","13018","Necklaces","9730","Price - $18","2","18.00","0.00","7.83"
"Knecklaces","13018","Necklaces","9731","Price - $20","10","20.00","0.00","8.70"
"Knecklaces","13018","Necklaces","9732","Price - $22","2","22.00","0.00","9.57"
"Knecklaces","13018","Necklaces","9733","Price - $24","3","24.00","0.00","10.44"
"Knecklaces","13018","Necklaces","9734","Price - $26","3","26.00","0.00","11.30"
"Knecklaces","13018","Necklaces","9735","Price - $28","4","28.00","0.00","12.17"
"Knecklaces","13018","Necklaces","9736","Price - $30","3","30.00","0.00","13.04"
"Knecklaces","13018","Necklaces","9737","Price - $32","2","32.00","0.00","13.91"
"Knecklaces","13018","Necklaces","9738","Price - $34","7","34.00","0.00","14.78"
"Knecklaces","13018","Necklaces","9739","Price - $36","6","36.00","0.00","15.65"
"Knecklaces","13018","Necklaces","9740","Price - $38","4","38.00","0.00","16.52"
"Knecklaces","13018","Necklaces","9741","Price - $40","0","40.00","0.00","17.39"
"Knecklaces","13018","Necklaces","9742","Price - $42","1","42.00","0.00","18.26"
"Knecklaces","13018","Necklaces","9743","Price - $44","0","44.00","0.00","19.13"
"Knecklaces","13018","Necklaces","9744","Price - $46","1","46.00","0.00","0.00"
"Knecklaces","13018","Necklaces","9745","Price - $48","2","48.00","0.00","20.87"
"Knecklaces","13018","Necklaces","9746","Price - $50","1","50.00","0.00","21.74"
"Kbracelets","13019","Bracelets","9747","Price - $8","1","8.00","0.00","3.48"
"Kbracelets","13019","Bracelets","9748","Price - $10","0","10.00","0.00","4.35"
"Kbracelets","13019","Bracelets","9749","Price - $12","4","12.00","0.00","5.22"
"Kbracelets","13019","Bracelets","9750","Price - $14","4","14.00","0.00","6.09"
"Kbracelets","13019","Bracelets","9751","Price - $16","20","16.00","0.00","6.96"
"Kbracelets","13019","Bracelets","9752","Price - $18","11","18.00","0.00","7.83"
"Kbracelets","13019","Bracelets","9753","Price - $20","8","20.00","0.00","8.70"
"Kbracelets","13019","Bracelets","9754","Price - $22","0","22.00","0.00","9.56"
"Kbracelets","13019","Bracelets","9755","Price - $24","0","24.00","0.00","10.44"
"Kbracelets","13019","Bracelets","9756","Price - $26","0","26.00","0.00","11.30"
"Kbracelets","13019","Bracelets","9757","Price - $28","0","28.00","0.00","12.17"
